index,consumption_good,round,name
1359,8,13,firm19
1360,8,13,firm50
1361,14,13,firm81
1362,9,13,firm14
1363,6,13,firm45
1364,13,13,firm76
1365,16,13,firm99
1366,12,13,firm24
1367,14,13,firm63
1368,16,13,firm94
1369,2,13,firm11
1370,16,13,firm42
1371,16,13,firm73
1372,14,13,firm6
1373,13,13,firm37
1374,10,13,firm68
1375,10,13,firm91
1376,12,13,firm16
1377,16,13,firm55
1378,8,13,firm86
1379,9,13,firm3
1380,12,13,firm34
1381,16,13,firm65
1382,14,13,firm96
1383,12,13,firm29
1384,9,13,firm60
1385,10,13,firm83
1386,7,13,firm8
1387,12,13,firm47
1388,10,13,firm78
1389,16,13,firm26
1390,14,13,firm57
1391,12,13,firm88
1392,6,13,firm21
1393,10,13,firm52
1394,12,13,firm75
1395,9,13,firm0
1396,10,13,firm39
1397,16,13,firm70
1398,8,13,firm18
1399,8,13,firm49
1400,4,13,firm80
1401,9,14,firm13
1402,17,14,firm44
1403,11,14,firm67
1404,11,14,firm98
1405,17,14,firm31
1406,11,14,firm62
1407,11,14,firm93
1408,17,14,firm10
1409,15,14,firm41
1410,11,14,firm72
1411,7,14,firm5
1412,7,14,firm36
1413,11,14,firm59
1414,11,14,firm90
1415,7,14,firm23
1416,11,14,firm54
1417,15,14,firm85
1418,10,14,firm2
1419,9,14,firm33
1420,17,14,firm64
1421,10,14,firm28
1422,5,14,firm51
1423,13,14,firm82
1424,15,14,firm15
1425,17,14,firm46
1426,11,14,firm77
1427,15,14,firm25
1428,15,14,firm56
1429,13,14,firm95
1430,13,14,firm20
1431,8,14,firm43
1432,9,14,firm74
1433,17,14,firm7
1434,11,14,firm38
1435,13,14,firm69
1436,15,14,firm17
1437,17,14,firm48
1438,17,14,firm87
1439,2,14,firm12
1440,11,14,firm35
1441,15,14,firm66
1442,17,14,firm97
1443,13,14,firm30
1444,10,14,firm61
1445,15,14,firm92
1446,15,14,firm9
1447,14,14,firm40
1448,11,14,firm79
1449,17,14,firm4
1450,13,14,firm27
1451,9,14,firm58
1452,17,14,firm89
1453,13,14,firm22
1454,11,14,firm53
1455,13,14,firm84
1456,9,14,firm1
1457,15,14,firm32
1458,9,14,firm71
1459,9,14,firm19
1460,7,14,firm50
1461,15,14,firm81
1462,10,14,firm14
1463,7,14,firm45
1464,14,14,firm76
1465,17,14,firm99
1466,13,14,firm24
1467,15,14,firm63
1468,17,14,firm94
1469,3,14,firm11
1470,17,14,firm42
1471,17,14,firm73
1472,15,14,firm6
1473,14,14,firm37
1474,11,14,firm68
1475,11,14,firm91
1476,11,14,firm16
1477,17,14,firm55
1478,9,14,firm86
1479,10,14,firm3
1480,13,14,firm34
1481,17,14,firm65
1482,15,14,firm96
1483,13,14,firm29
1484,10,14,firm60
1485,11,14,firm83
1486,8,14,firm8
1487,13,14,firm47
1488,11,14,firm78
1489,17,14,firm26
1490,15,14,firm57
1491,13,14,firm88
1492,7,14,firm21
1493,11,14,firm52
1494,13,14,firm75
1495,10,14,firm0
1496,9,14,firm39
1497,17,14,firm70
1498,9,14,firm18
1499,9,14,firm49
1500,5,14,firm80
1501,8,15,firm13
1502,18,15,firm44
1503,12,15,firm67
1504,12,15,firm98
1505,18,15,firm31
1506,12,15,firm62
1507,12,15,firm93
1508,18,15,firm10
1509,16,15,firm41
1510,12,15,firm72
1511,8,15,firm5
1512,8,15,firm36
1513,12,15,firm59
1514,12,15,firm90
1515,8,15,firm23
1516,12,15,firm54
1517,16,15,firm85
1518,11,15,firm2
1519,10,15,firm33
1520,18,15,firm64
1521,11,15,firm28
1522,6,15,firm51
1523,14,15,firm82
1524,16,15,firm15
1525,18,15,firm46
1526,12,15,firm77
1527,16,15,firm25
1528,16,15,firm56
1529,14,15,firm95
1530,14,15,firm20
1531,9,15,firm43
1532,10,15,firm74
1533,18,15,firm7
1534,12,15,firm38
1535,14,15,firm69
1536,16,15,firm17
1537,18,15,firm48
1538,18,15,firm87
1539,1,15,firm12
1540,12,15,firm35
1541,16,15,firm66
1542,18,15,firm97
1543,14,15,firm30
1544,11,15,firm61
1545,16,15,firm92
1546,16,15,firm9
1547,15,15,firm40
1548,12,15,firm79
1549,18,15,firm4
1550,14,15,firm27
1551,10,15,firm58
1552,18,15,firm89
1553,14,15,firm22
1554,12,15,firm53
1555,14,15,firm84
1556,10,15,firm1
1557,16,15,firm32
1558,8,15,firm71
1559,8,15,firm19
1560,6,15,firm50
1561,16,15,firm81
1562,11,15,firm14
1563,8,15,firm45
1564,15,15,firm76
1565,18,15,firm99
1566,14,15,firm24
1567,16,15,firm63
1568,18,15,firm94
1569,4,15,firm11
1570,18,15,firm42
1571,18,15,firm73
1572,16,15,firm6
1573,15,15,firm37
1574,12,15,firm68
1575,12,15,firm91
1576,10,15,firm16
1577,18,15,firm55
1578,8,15,firm86
1579,11,15,firm3
1580,14,15,firm34
1581,18,15,firm65
1582,16,15,firm96
1583,14,15,firm29
1584,11,15,firm60
1585,12,15,firm83
1586,7,15,firm8
1587,14,15,firm47
1588,12,15,firm78
1589,18,15,firm26
1590,16,15,firm57
1591,14,15,firm88
1592,8,15,firm21
1593,12,15,firm52
1594,14,15,firm75
1595,11,15,firm0
1596,10,15,firm39
1597,18,15,firm70
1598,8,15,firm18
1599,10,15,firm49
1600,6,15,firm80
1601,7,16,firm13
1602,19,16,firm44
1603,13,16,firm67
1604,13,16,firm98
1605,19,16,firm31
1606,11,16,firm62
1607,13,16,firm93
1608,19,16,firm10
1609,17,16,firm41
1610,13,16,firm72
1611,9,16,firm5
1612,7,16,firm36
1613,13,16,firm59
1614,13,16,firm90
1615,7,16,firm23
1616,13,16,firm54
1617,17,16,firm85
1618,12,16,firm2
1619,11,16,firm33
1620,19,16,firm64
1621,12,16,firm28
1622,7,16,firm51
1623,13,16,firm82
1624,17,16,firm15
1625,19,16,firm46
1626,13,16,firm77
1627,17,16,firm25
1628,17,16,firm56
1629,15,16,firm95
1630,15,16,firm20
1631,10,16,firm43
1632,11,16,firm74
1633,19,16,firm7
1634,13,16,firm38
1635,15,16,firm69
1636,17,16,firm17
1637,19,16,firm48
1638,19,16,firm87
1639,0,16,firm12
1640,13,16,firm35
1641,17,16,firm66
1642,17,16,firm97
1643,15,16,firm30
1644,10,16,firm61
1645,17,16,firm92
1646,17,16,firm9
1647,16,16,firm40
1648,13,16,firm79
1649,19,16,firm4
1650,13,16,firm27
1651,11,16,firm58
1652,19,16,firm89
1653,15,16,firm22
1654,13,16,firm53
1655,13,16,firm84
1656,11,16,firm1
1657,17,16,firm32
1658,9,16,firm71
1659,9,16,firm19
1660,7,16,firm50
1661,17,16,firm81
1662,12,16,firm14
1663,9,16,firm45
1664,16,16,firm76
1665,19,16,firm99
1666,15,16,firm24
1667,17,16,firm63
1668,19,16,firm94
1669,5,16,firm11
1670,19,16,firm42
1671,19,16,firm73
1672,17,16,firm6
1673,16,16,firm37
1674,13,16,firm68
1675,13,16,firm91
1676,11,16,firm16
1677,19,16,firm55
1678,9,16,firm86
1679,12,16,firm3
1680,15,16,firm34
1681,19,16,firm65
1682,17,16,firm96
1683,15,16,firm29
1684,10,16,firm60
1685,13,16,firm83
1686,8,16,firm8
1687,15,16,firm47
1688,13,16,firm78
1689,19,16,firm26
1690,17,16,firm57
1691,15,16,firm88
1692,9,16,firm21
1693,13,16,firm52
1694,15,16,firm75
1695,12,16,firm0
1696,11,16,firm39
1697,19,16,firm70
1698,7,16,firm18
1699,11,16,firm49
1700,7,16,firm80
1701,6,17,firm13
1702,20,17,firm44
1703,14,17,firm67
1704,14,17,firm98
1705,20,17,firm31
1706,12,17,firm62
1707,14,17,firm93
1708,20,17,firm10
1709,18,17,firm41
1710,14,17,firm72
1711,10,17,firm5
1712,8,17,firm36
1713,14,17,firm59
1714,14,17,firm90
1715,8,17,firm23
1716,14,17,firm54
1717,18,17,firm85
1718,13,17,firm2
1719,12,17,firm33
1720,20,17,firm64
1721,13,17,firm28
1722,8,17,firm51
1723,12,17,firm82
1724,18,17,firm15
1725,20,17,firm46
1726,14,17,firm77
1727,18,17,firm25
1728,18,17,firm56
1729,16,17,firm95
1730,16,17,firm20
1731,11,17,firm43
1732,12,17,firm74
1733,20,17,firm7
1734,14,17,firm38
1735,16,17,firm69
1736,18,17,firm17
1737,20,17,firm48
1738,20,17,firm87
1739,2,17,firm12
1740,14,17,firm35
1741,18,17,firm66
1742,16,17,firm97
1743,16,17,firm30
1744,11,17,firm61
1745,18,17,firm92
1746,18,17,firm9
1747,17,17,firm40
1748,14,17,firm79
1749,20,17,firm4
1750,14,17,firm27
1751,12,17,firm58
1752,20,17,firm89
1753,16,17,firm22
1754,14,17,firm53
1755,14,17,firm84
1756,12,17,firm1
1757,18,17,firm32
1758,10,17,firm71
1759,10,17,firm19
1760,8,17,firm50
1761,18,17,firm81
1762,13,17,firm14
1763,8,17,firm45
1764,17,17,firm76
1765,20,17,firm99
1766,16,17,firm24
1767,18,17,firm63
1768,20,17,firm94
1769,6,17,firm11
1770,20,17,firm42
1771,20,17,firm73
1772,18,17,firm6
1773,17,17,firm37
1774,14,17,firm68
1775,14,17,firm91
1776,12,17,firm16
1777,20,17,firm55
1778,10,17,firm86
1779,13,17,firm3
1780,14,17,firm34
1781,20,17,firm65
1782,18,17,firm96
1783,16,17,firm29
1784,11,17,firm60
1785,14,17,firm83
1786,9,17,firm8
1787,16,17,firm47
1788,14,17,firm78
1789,20,17,firm26
1790,18,17,firm57
1791,16,17,firm88
1792,10,17,firm21
1793,14,17,firm52
1794,14,17,firm75
1795,13,17,firm0
1796,10,17,firm39
1797,20,17,firm70
1798,8,17,firm18
1799,12,17,firm49
1800,8,17,firm80
1801,7,18,firm13
1802,21,18,firm44
1803,15,18,firm67
1804,15,18,firm98
1805,21,18,firm31
1806,11,18,firm62
1807,15,18,firm93
1808,21,18,firm10
1809,19,18,firm41
1810,15,18,firm72
1811,11,18,firm5
1812,9,18,firm36
1813,15,18,firm59
1814,15,18,firm90
1815,7,18,firm23
1816,15,18,firm54
1817,19,18,firm85
1818,14,18,firm2
1819,13,18,firm33
1820,21,18,firm64
1821,14,18,firm28
1822,9,18,firm51
1823,13,18,firm82
1824,19,18,firm15
1825,21,18,firm46
1826,15,18,firm77
1827,19,18,firm25
1828,17,18,firm56
1829,17,18,firm95
1830,17,18,firm20
1831,12,18,firm43
1832,13,18,firm74
1833,21,18,firm7
1834,15,18,firm38
1835,17,18,firm69
1836,19,18,firm17
1837,21,18,firm48
1838,21,18,firm87
1839,3,18,firm12
1840,15,18,firm35
1841,17,18,firm66
1842,17,18,firm97
1843,15,18,firm30
1844,12,18,firm61
1845,19,18,firm92
1846,19,18,firm9
1847,18,18,firm40
1848,15,18,firm79
1849,21,18,firm4
1850,15,18,firm27
1851,13,18,firm58
1852,21,18,firm89
1853,17,18,firm22
1854,15,18,firm53
1855,15,18,firm84
1856,13,18,firm1
1857,19,18,firm32
1858,9,18,firm71
1859,11,18,firm19
1860,9,18,firm50
1861,19,18,firm81
1862,14,18,firm14
1863,7,18,firm45
1864,18,18,firm76
1865,21,18,firm99
1866,17,18,firm24
1867,19,18,firm63
1868,21,18,firm94
1869,7,18,firm11
1870,21,18,firm42
1871,21,18,firm73
1872,19,18,firm6
1873,18,18,firm37
1874,15,18,firm68
1875,15,18,firm91
1876,13,18,firm16
1877,21,18,firm55
1878,11,18,firm86
1879,14,18,firm3
1880,13,18,firm34
1881,21,18,firm65
1882,19,18,firm96
1883,17,18,firm29
1884,12,18,firm60
1885,15,18,firm83
1886,10,18,firm8
1887,17,18,firm47
1888,15,18,firm78
1889,21,18,firm26
1890,19,18,firm57
1891,17,18,firm88
1892,11,18,firm21
1893,13,18,firm52
1894,15,18,firm75
1895,14,18,firm0
1896,11,18,firm39
1897,21,18,firm70
1898,9,18,firm18
1899,13,18,firm49
1900,9,18,firm80
1901,8,19,firm13
1902,22,19,firm44
1903,16,19,firm67
1904,16,19,firm98
1905,22,19,firm31
1906,12,19,firm62
1907,16,19,firm93
1908,22,19,firm10
1909,20,19,firm41
1910,16,19,firm72
1911,12,19,firm5
1912,10,19,firm36
1913,16,19,firm59
1914,16,19,firm90
1915,8,19,firm23
1916,16,19,firm54
1917,20,19,firm85
1918,15,19,firm2
1919,14,19,firm33
1920,22,19,firm64
1921,13,19,firm28
1922,10,19,firm51
1923,14,19,firm82
1924,20,19,firm15
1925,22,19,firm46
1926,16,19,firm77
1927,20,19,firm25
1928,18,19,firm56
1929,18,19,firm95
1930,18,19,firm20
1931,13,19,firm43
1932,14,19,firm74
1933,22,19,firm7
1934,16,19,firm38
1935,18,19,firm69
1936,20,19,firm17
1937,22,19,firm48
1938,22,19,firm87
1939,4,19,firm12
1940,16,19,firm35
1941,18,19,firm66
1942,18,19,firm97
1943,16,19,firm30
1944,13,19,firm61
1945,20,19,firm92
1946,20,19,firm9
1947,19,19,firm40
1948,16,19,firm79
1949,22,19,firm4
1950,16,19,firm27
1951,14,19,firm58
1952,22,19,firm89
1953,16,19,firm22
1954,16,19,firm53
1955,16,19,firm84
1956,14,19,firm1
1957,20,19,firm32
1958,10,19,firm71
1959,10,19,firm19
1960,10,19,firm50
1961,20,19,firm81
1962,15,19,firm14
1963,8,19,firm45
1964,19,19,firm76
1965,22,19,firm99
1966,18,19,firm24
1967,20,19,firm63
1968,22,19,firm94
1969,8,19,firm11
1970,22,19,firm42
1971,22,19,firm73
1972,20,19,firm6
1973,19,19,firm37
1974,16,19,firm68
1975,16,19,firm91
1976,14,19,firm16
1977,22,19,firm55
1978,12,19,firm86
1979,15,19,firm3
1980,14,19,firm34
1981,22,19,firm65
1982,20,19,firm96
1983,18,19,firm29
1984,11,19,firm60
1985,16,19,firm83
1986,11,19,firm8
1987,18,19,firm47
1988,16,19,firm78
1989,22,19,firm26
1990,20,19,firm57
1991,18,19,firm88
1992,12,19,firm21
1993,12,19,firm52
1994,16,19,firm75
1995,15,19,firm0
1996,12,19,firm39
1997,22,19,firm70
1998,8,19,firm18
1999,14,19,firm49
2000,10,19,firm80
2001,9,20,firm13
2002,23,20,firm44
2003,17,20,firm67
2004,17,20,firm98
2005,23,20,firm31
2006,13,20,firm62
2007,17,20,firm93
2008,23,20,firm10
2009,21,20,firm41
2010,17,20,firm72
2011,13,20,firm5
2012,11,20,firm36
2013,17,20,firm59
2014,17,20,firm90
2015,9,20,firm23
2016,15,20,firm54
2017,21,20,firm85
2018,14,20,firm2
2019,15,20,firm33
2020,23,20,firm64
2021,14,20,firm28
2022,11,20,firm51
2023,15,20,firm82
2024,21,20,firm15
2025,23,20,firm46
2026,17,20,firm77
2027,21,20,firm25
2028,19,20,firm56
2029,19,20,firm95
2030,19,20,firm20
2031,12,20,firm43
2032,15,20,firm74
2033,23,20,firm7
2034,17,20,firm38
2035,19,20,firm69
2036,21,20,firm17
2037,23,20,firm48
2038,23,20,firm87
2039,5,20,firm12
2040,17,20,firm35
2041,19,20,firm66
2042,19,20,firm97
2043,15,20,firm30
2044,14,20,firm61
2045,21,20,firm92
2046,21,20,firm9
2047,20,20,firm40
2048,17,20,firm79
2049,23,20,firm4
2050,17,20,firm27
2051,15,20,firm58
2052,23,20,firm89
2053,15,20,firm22
2054,17,20,firm53
2055,17,20,firm84
2056,15,20,firm1
2057,21,20,firm32
2058,9,20,firm71
2059,9,20,firm19
2060,11,20,firm50
2061,21,20,firm81
2062,16,20,firm14
2063,9,20,firm45
2064,20,20,firm76
2065,23,20,firm99
2066,19,20,firm24
2067,21,20,firm63
2068,23,20,firm94
2069,9,20,firm11
2070,23,20,firm42
2071,23,20,firm73
2072,21,20,firm6
2073,20,20,firm37
2074,17,20,firm68
2075,17,20,firm91
2076,15,20,firm16
2077,23,20,firm55
2078,13,20,firm86
2079,16,20,firm3
2080,15,20,firm34
2081,23,20,firm65
2082,21,20,firm96
2083,19,20,firm29
2084,10,20,firm60
2085,17,20,firm83
2086,12,20,firm8
2087,19,20,firm47
2088,17,20,firm78
2089,23,20,firm26
2090,21,20,firm57
2091,19,20,firm88
2092,13,20,firm21
2093,11,20,firm52
2094,17,20,firm75
2095,16,20,firm0
2096,13,20,firm39
2097,23,20,firm70
2098,7,20,firm18
2099,15,20,firm49
2100,11,20,firm80
2101,10,21,firm13
2102,24,21,firm44
2103,18,21,firm67
2104,18,21,firm98
2105,24,21,firm31
2106,14,21,firm62
2107,18,21,firm93
2108,24,21,firm10
2109,22,21,firm41
2110,18,21,firm72
2111,14,21,firm5
2112,12,21,firm36
2113,18,21,firm59
2114,18,21,firm90
2115,10,21,firm23
2116,16,21,firm54
2117,22,21,firm85
2118,15,21,firm2
2119,16,21,firm33
2120,24,21,firm64
2121,15,21,firm28
2122,12,21,firm51
2123,16,21,firm82
2124,22,21,firm15
2125,24,21,firm46
2126,18,21,firm77
2127,22,21,firm25
2128,18,21,firm56
2129,20,21,firm95
2130,20,21,firm20
2131,13,21,firm43
2132,16,21,firm74
2133,24,21,firm7
2134,18,21,firm38
2135,20,21,firm69
2136,22,21,firm17
2137,24,21,firm48
2138,24,21,firm87
2139,6,21,firm12
2140,18,21,firm35
2141,18,21,firm66
2142,20,21,firm97
2143,16,21,firm30
2144,15,21,firm61
2145,22,21,firm92
2146,22,21,firm9
2147,21,21,firm40
2148,18,21,firm79
2149,24,21,firm4
2150,18,21,firm27
2151,16,21,firm58
2152,24,21,firm89
2153,14,21,firm22
2154,18,21,firm53
2155,18,21,firm84
2156,16,21,firm1
2157,22,21,firm32
2158,10,21,firm71
2159,8,21,firm19
2160,12,21,firm50
2161,22,21,firm81
2162,17,21,firm14
2163,10,21,firm45
2164,21,21,firm76
2165,24,21,firm99
2166,20,21,firm24
2167,22,21,firm63
2168,24,21,firm94
2169,10,21,firm11
2170,24,21,firm42
2171,24,21,firm73
2172,22,21,firm6
2173,21,21,firm37
2174,16,21,firm68
2175,18,21,firm91
2176,16,21,firm16
2177,24,21,firm55
2178,12,21,firm86
2179,17,21,firm3
2180,16,21,firm34
2181,24,21,firm65
2182,22,21,firm96
2183,18,21,firm29
2184,11,21,firm60
2185,18,21,firm83
2186,13,21,firm8
2187,20,21,firm47
2188,18,21,firm78
2189,24,21,firm26
2190,22,21,firm57
2191,20,21,firm88
2192,14,21,firm21
2193,12,21,firm52
2194,18,21,firm75
2195,17,21,firm0
2196,14,21,firm39
2197,24,21,firm70
2198,8,21,firm18
2199,16,21,firm49
2200,12,21,firm80
2201,11,22,firm13
2202,25,22,firm44
2203,19,22,firm67
2204,19,22,firm98
2205,25,22,firm31
2206,13,22,firm62
2207,19,22,firm93
2208,25,22,firm10
2209,23,22,firm41
2210,19,22,firm72
2211,15,22,firm5
2212,13,22,firm36
2213,19,22,firm59
2214,19,22,firm90
2215,11,22,firm23
2216,17,22,firm54
2217,23,22,firm85
2218,14,22,firm2
2219,17,22,firm33
2220,25,22,firm64
2221,16,22,firm28
2222,13,22,firm51
2223,17,22,firm82
2224,23,22,firm15
2225,25,22,firm46
2226,19,22,firm77
2227,23,22,firm25
2228,17,22,firm56
2229,21,22,firm95
2230,21,22,firm20
2231,14,22,firm43
2232,17,22,firm74
2233,25,22,firm7
2234,19,22,firm38
2235,21,22,firm69
2236,23,22,firm17
2237,25,22,firm48
2238,25,22,firm87
2239,7,22,firm12
2240,19,22,firm35
2241,17,22,firm66
2242,21,22,firm97
2243,17,22,firm30
2244,16,22,firm61
2245,23,22,firm92
2246,23,22,firm9
2247,22,22,firm40
2248,19,22,firm79
2249,25,22,firm4
2250,19,22,firm27
2251,17,22,firm58
2252,25,22,firm89
2253,13,22,firm22
2254,19,22,firm53
2255,17,22,firm84
2256,17,22,firm1
2257,23,22,firm32
2258,11,22,firm71
2259,7,22,firm19
2260,13,22,firm50
2261,23,22,firm81
2262,18,22,firm14
2263,11,22,firm45
2264,22,22,firm76
2265,25,22,firm99
2266,21,22,firm24
2267,23,22,firm63
2268,25,22,firm94
2269,11,22,firm11
2270,25,22,firm42
2271,25,22,firm73
2272,23,22,firm6
2273,22,22,firm37
2274,17,22,firm68
2275,19,22,firm91
2276,17,22,firm16
2277,25,22,firm55
2278,13,22,firm86
2279,18,22,firm3
2280,17,22,firm34
2281,25,22,firm65
2282,23,22,firm96
2283,19,22,firm29
2284,12,22,firm60
2285,19,22,firm83
2286,14,22,firm8
2287,21,22,firm47
2288,19,22,firm78
2289,25,22,firm26
2290,23,22,firm57
2291,21,22,firm88
2292,15,22,firm21
2293,13,22,firm52
2294,19,22,firm75
2295,18,22,firm0
2296,15,22,firm39
2297,25,22,firm70
2298,9,22,firm18
2299,17,22,firm49
2300,13,22,firm80
2301,12,23,firm13
2302,26,23,firm44
2303,20,23,firm67
2304,20,23,firm98
2305,26,23,firm31
2306,12,23,firm62
2307,20,23,firm93
2308,26,23,firm10
2309,24,23,firm41
2310,20,23,firm72
2311,16,23,firm5
2312,14,23,firm36
2313,20,23,firm59
2314,20,23,firm90
2315,12,23,firm23
2316,18,23,firm54
2317,24,23,firm85
2318,15,23,firm2
2319,18,23,firm33
2320,26,23,firm64
2321,17,23,firm28
2322,14,23,firm51
2323,18,23,firm82
2324,24,23,firm15
2325,26,23,firm46
2326,20,23,firm77
2327,24,23,firm25
2328,18,23,firm56
2329,22,23,firm95
2330,22,23,firm20
2331,13,23,firm43
2332,18,23,firm74
2333,26,23,firm7
2334,20,23,firm38
2335,22,23,firm69
2336,24,23,firm17
2337,26,23,firm48
2338,26,23,firm87
2339,8,23,firm12
2340,20,23,firm35
2341,16,23,firm66
2342,22,23,firm97
2343,18,23,firm30
2344,17,23,firm61
2345,24,23,firm92
2346,24,23,firm9
2347,23,23,firm40
2348,20,23,firm79
2349,26,23,firm4
2350,20,23,firm27
2351,18,23,firm58
2352,26,23,firm89
2353,12,23,firm22
2354,20,23,firm53
2355,18,23,firm84
2356,18,23,firm1
2357,24,23,firm32
2358,10,23,firm71
2359,6,23,firm19
2360,14,23,firm50
2361,24,23,firm81
2362,19,23,firm14
2363,12,23,firm45
2364,23,23,firm76
2365,26,23,firm99
2366,22,23,firm24
2367,24,23,firm63
2368,26,23,firm94
2369,12,23,firm11
2370,26,23,firm42
2371,26,23,firm73
2372,24,23,firm6
2373,23,23,firm37
2374,18,23,firm68
2375,20,23,firm91
2376,18,23,firm16
2377,26,23,firm55
2378,14,23,firm86
2379,19,23,firm3
2380,18,23,firm34
2381,26,23,firm65
2382,24,23,firm96
2383,20,23,firm29
2384,11,23,firm60
2385,20,23,firm83
2386,15,23,firm8
2387,22,23,firm47
2388,20,23,firm78
2389,26,23,firm26
2390,24,23,firm57
2391,22,23,firm88
2392,16,23,firm21
2393,12,23,firm52
2394,20,23,firm75
2395,19,23,firm0
2396,16,23,firm39
2397,26,23,firm70
2398,10,23,firm18
2399,18,23,firm49
2400,14,23,firm80
2401,13,24,firm13
2402,27,24,firm44
2403,21,24,firm67
2404,21,24,firm98
2405,27,24,firm31
2406,11,24,firm62
2407,21,24,firm93
2408,27,24,firm10
2409,25,24,firm41
2410,21,24,firm72
2411,17,24,firm5
2412,15,24,firm36
2413,21,24,firm59
2414,21,24,firm90
2415,11,24,firm23
2416,19,24,firm54
2417,25,24,firm85
2418,14,24,firm2
2419,19,24,firm33
2420,27,24,firm64
2421,18,24,firm28
2422,15,24,firm51
2423,19,24,firm82
2424,25,24,firm15
2425,27,24,firm46
2426,21,24,firm77
2427,25,24,firm25
2428,19,24,firm56
2429,23,24,firm95
2430,23,24,firm20
2431,12,24,firm43
2432,19,24,firm74
2433,27,24,firm7
2434,21,24,firm38
2435,23,24,firm69
2436,25,24,firm17
2437,27,24,firm48
2438,27,24,firm87
2439,9,24,firm12
2440,21,24,firm35
2441,15,24,firm66
2442,23,24,firm97
2443,19,24,firm30
2444,18,24,firm61
2445,25,24,firm92
2446,25,24,firm9
2447,24,24,firm40
2448,21,24,firm79
2449,27,24,firm4
2450,19,24,firm27
2451,19,24,firm58
2452,27,24,firm89
2453,11,24,firm22
2454,21,24,firm53
2455,19,24,firm84
2456,19,24,firm1
2457,25,24,firm32
2458,11,24,firm71
2459,5,24,firm19
2460,15,24,firm50
2461,25,24,firm81
2462,20,24,firm14
2463,13,24,firm45
2464,24,24,firm76
2465,27,24,firm99
2466,23,24,firm24
2467,25,24,firm63
2468,27,24,firm94
2469,13,24,firm11
2470,27,24,firm42
2471,27,24,firm73
2472,25,24,firm6
2473,24,24,firm37
2474,19,24,firm68
2475,21,24,firm91
2476,19,24,firm16
2477,27,24,firm55
2478,15,24,firm86
2479,20,24,firm3
2480,19,24,firm34
2481,27,24,firm65
2482,25,24,firm96
2483,21,24,firm29
2484,10,24,firm60
2485,21,24,firm83
2486,16,24,firm8
2487,23,24,firm47
2488,21,24,firm78
2489,27,24,firm26
2490,25,24,firm57
2491,23,24,firm88
2492,17,24,firm21
2493,13,24,firm52
2494,21,24,firm75
2495,20,24,firm0
2496,17,24,firm39
2497,27,24,firm70
2498,11,24,firm18
2499,19,24,firm49
2500,15,24,firm80
2501,14,25,firm13
2502,28,25,firm44
2503,22,25,firm67
2504,22,25,firm98
2505,28,25,firm31
2506,12,25,firm62
2507,22,25,firm93
2508,28,25,firm10
2509,26,25,firm41
2510,22,25,firm72
2511,18,25,firm5
2512,16,25,firm36
2513,22,25,firm59
2514,22,25,firm90
2515,12,25,firm23
2516,20,25,firm54
2517,26,25,firm85
2518,15,25,firm2
2519,20,25,firm33
2520,28,25,firm64
2521,19,25,firm28
2522,16,25,firm51
2523,20,25,firm82
2524,26,25,firm15
2525,28,25,firm46
2526,22,25,firm77
2527,26,25,firm25
2528,20,25,firm56
2529,24,25,firm95
2530,24,25,firm20
2531,13,25,firm43
2532,20,25,firm74
2533,28,25,firm7
2534,22,25,firm38
2535,22,25,firm69
2536,26,25,firm17
2537,28,25,firm48
2538,28,25,firm87
2539,10,25,firm12
2540,22,25,firm35
2541,16,25,firm66
2542,22,25,firm97
2543,20,25,firm30
2544,19,25,firm61
2545,26,25,firm92
2546,26,25,firm9
2547,25,25,firm40
2548,22,25,firm79
2549,28,25,firm4
2550,18,25,firm27
2551,18,25,firm58
2552,28,25,firm89
2553,10,25,firm22
